Log file open, 05/06/23 18:53:39
[2023.05.06-18.55.49:619][983]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:636][984]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:689][987]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:707][988]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:725][989]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:741][990]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:788][993]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:803][994]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:819][995]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:833][996]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:879][999]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:895][  0]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:911][  1]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:928][  2]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:946][  3]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:979][  5]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.49:996][  6]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:014][  7]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:032][  8]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:046][  9]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:081][ 11]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:098][ 12]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:113][ 13]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:130][ 14]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:145][ 15]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:194][ 18]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:212][ 19]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:230][ 20]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:250][ 21]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:292][ 23]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:311][ 24]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:328][ 25]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:347][ 26]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:384][ 28]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:402][ 29]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:421][ 30]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:440][ 31]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:480][ 33]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:496][ 34]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:515][ 35]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:536][ 36]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:573][ 38]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:590][ 39]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:611][ 40]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:626][ 41]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:642][ 42]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:677][ 44]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:694][ 45]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:710][ 46]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:728][ 47]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:743][ 48]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:780][ 50]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:796][ 51]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:812][ 52]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:831][ 53]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:848][ 54]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:884][ 56]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:900][ 57]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:918][ 58]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:936][ 59]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:971][ 61]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.50:989][ 62]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:005][ 63]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:026][ 64]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:042][ 65]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:091][ 68]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:107][ 69]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:122][ 70]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:141][ 71]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:177][ 73]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:192][ 74]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:209][ 75]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:228][ 76]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:245][ 77]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:281][ 79]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:298][ 80]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:316][ 81]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:335][ 82]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:374][ 84]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:392][ 85]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:411][ 86]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:429][ 87]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:447][ 88]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:479][ 90]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:497][ 91]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:512][ 92]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:528][ 93]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:543][ 94]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:592][ 97]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:610][ 98]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:627][ 99]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:646][100]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:680][102]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:696][103]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:712][104]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:728][105]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:747][106]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:782][108]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:800][109]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:816][110]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:832][111]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:883][114]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:902][115]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:920][116]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:940][117]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:976][119]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.51:997][120]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:018][121]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:034][122]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:070][124]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:085][125]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:101][126]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:116][127]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:135][128]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:166][130]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:182][131]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:199][132]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:217][133]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:233][134]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:280][137]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:297][138]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:314][139]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:331][140]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:350][141]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:383][143]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:400][144]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:415][145]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:431][146]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:481][149]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:498][150]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:513][151]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:529][152]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:546][153]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:587][155]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:608][156]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:624][157]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:647][158]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:682][160]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:700][161]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:718][162]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:735][163]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:769][165]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:787][166]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:802][167]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:821][168]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:839][169]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:889][172]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:904][173]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:920][174]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:939][175]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.52:986][178]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:002][179]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:021][180]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:038][181]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:086][184]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:104][185]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:120][186]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:139][187]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:172][189]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:189][190]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:205][191]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:221][192]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:236][193]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:270][195]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:285][196]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:302][197]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:318][198]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:335][199]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:372][201]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:389][202]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:407][203]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:425][204]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:441][205]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:480][207]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:495][208]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:513][209]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:531][210]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:548][211]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:586][213]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:604][214]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:622][215]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:637][216]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:671][218]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:690][219]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:707][220]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:723][221]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:739][222]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:772][224]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:788][225]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:803][226]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:822][227]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:841][228]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:874][230]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:890][231]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:907][232]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:928][233]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:945][234]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:980][236]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.53:998][237]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:016][238]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:032][239]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:050][240]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:086][242]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:103][243]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:119][244]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:137][245]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:192][248]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:209][249]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:226][250]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:243][251]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:279][253]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:297][254]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:315][255]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:331][256]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:352][257]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:387][259]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:406][260]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:423][261]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:442][262]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:477][264]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:494][265]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:512][266]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:529][267]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:544][268]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:600][271]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:618][272]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:636][273]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:691][276]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:711][277]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:728][278]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:744][279]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:780][281]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:798][282]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:812][283]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:831][284]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:847][285]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:902][288]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:921][289]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:940][290]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:977][292]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.54:993][293]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:014][294]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:034][295]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:070][297]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:088][298]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:105][299]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:123][300]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:140][301]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:191][304]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:209][305]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:227][306]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:245][307]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:301][310]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:318][311]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:337][312]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:375][314]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:391][315]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:410][316]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:430][317]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:446][318]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:480][320]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:497][321]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:513][322]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:530][323]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:545][324]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:598][327]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:615][328]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:632][329]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:650][330]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:701][333]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:720][334]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:735][335]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:770][337]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:786][338]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:804][339]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:822][340]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:840][341]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:876][343]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:895][344]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:911][345]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:928][346]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:945][347]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:980][349]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.55:997][350]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:016][351]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:032][352]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:049][353]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:085][355]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:102][356]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:118][357]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:133][358]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:167][360]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:187][361]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:206][362]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:221][363]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:238][364]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:252][365]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:270][366]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:288][367]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:304][368]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:320][369]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:337][370]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:355][371]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:372][372]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:389][373]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:408][374]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:422][375]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:438][376]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:455][377]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:469][378]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:484][379]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:500][380]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:515][381]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:531][382]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:547][383]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:561][384]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:576][385]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:593][386]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:609][387]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:628][388]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:648][389]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:661][390]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:677][391]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:695][392]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:709][393]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:722][394]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:740][395]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:754][396]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:767][397]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:783][398]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:800][399]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:813][400]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:828][401]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:843][402]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:858][403]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:872][404]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:887][405]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:900][406]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:913][407]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:927][408]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:942][409]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:957][410]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:969][411]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:983][412]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.56:999][413]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:013][414]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:028][415]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:042][416]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:054][417]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:068][418]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:084][419]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:097][420]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:111][421]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:123][422]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:137][423]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:149][424]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:161][425]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:173][426]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:187][427]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:198][428]LogBlueprintUserMessages: Hello
[2023.05.06-18.55.57:210][429]LogBlueprintUserMessages: Hello
[2023.05.06-18.56.07:832][422]Closing by request
[2023.05.06-18.56.07:832][422]LogWindows: FPlatformMisc::RequestExit(0)
[2023.05.06-18.56.07:832][422]LogWindows: FPlatformMisc::RequestExitWithStatus(0, 0)
[2023.05.06-18.56.07:832][422]LogCore: Engine exit requested (reason: Win RequestExit)
[2023.05.06-18.56.07:841][423]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2023.05.06-18.56.07:842][423]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2023.05.06-18.56.07:842][423]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2023.05.06-18.56.07:843][423]LogInit: Display: PreExit Game.
[2023.05.06-18.56.07:861][423]LogWorld: BeginTearingDown for /Game/FirstPerson/Maps/FirstPersonMap
[2023.05.06-18.56.07:865][423]LogWorld: UWorld::CleanupWorld for FirstPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.05.06-18.56.07:872][423]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.06-18.56.07:874][423]LogContentBundle: [Container: FirstPersonMap] Deleting container.
[2023.05.06-18.56.08:840][423]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2023.05.06-18.56.08:840][423]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2023.05.06-18.56.08:840][423]LogAudio: Display: Audio Device unregistered from world 'FirstPersonMap'.
[2023.05.06-18.56.08:875][423]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.05.06-18.56.08:878][423]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.05.06-18.56.08:899][423]LogAudio: Display: Audio Device Manager Shutdown
[2023.05.06-18.56.08:900][423]LogSlate: Window 'LokaverkefniGame4 (64-bit Development PCD3D_SM6) ' being destroyed
[2023.05.06-18.56.08:902][423]LogWindowsTextInputMethodSystem: Activated input method: English (United Kingdom) - (Keyboard).
[2023.05.06-18.56.08:907][423]LogWindowsTextInputMethodSystem: Activated input method: English (United Kingdom) - (Keyboard).
[2023.05.06-18.56.08:916][423]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.05.06-18.56.08:917][423]LogExit: Preparing to exit.
[2023.05.06-18.56.09:951][423]LogUObjectHash: Compacting FUObjectHashTables data took   1.30ms
